INFO 2024-03-25 19:35:22,807 autoreload 10987 8144264896 Watching for file changes with StatReloader
INFO 2024-03-25 23:41:15,962 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:15,964 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:15,968 dataReader 15837 6205124608 Added new course to the database: Advanced Costuming
INFO 2024-03-25 23:41:15,970 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:15,971 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:15,973 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:15,977 dataReader 15837 6205124608 Added new course to the database: Acting Methods
INFO 2024-03-25 23:41:15,979 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:15,979 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:15,982 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:15,986 dataReader 15837 6205124608 Added new course to the database: Corsetry
INFO 2024-03-25 23:41:15,987 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:15,988 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:15,991 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:15,995 dataReader 15837 6205124608 Added new course to the database: Creative Drama for Educators
INFO 2024-03-25 23:41:15,999 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,002 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,005 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,009 dataReader 15837 6205124608 Added new course to the database: Equine Facilities Management 2
INFO 2024-03-25 23:41:16,011 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,012 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,014 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,018 dataReader 15837 6205124608 Added new course to the database: Equine Facilities Management 2
INFO 2024-03-25 23:41:16,019 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,020 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,022 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,026 dataReader 15837 6205124608 Added new course to the database: Dressage: Foundation Riding
INFO 2024-03-25 23:41:16,028 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,029 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,031 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,035 dataReader 15837 6205124608 Added new course to the database: Equine Science:Nature Horses
INFO 2024-03-25 23:41:16,036 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,037 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,040 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,043 dataReader 15837 6205124608 Added new course to the database: Equine Science:Nature Horses
INFO 2024-03-25 23:41:16,044 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,045 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,047 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,051 dataReader 15837 6205124608 Added new course to the database: Equine Science:Nature Horses
INFO 2024-03-25 23:41:16,052 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,053 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,055 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,059 dataReader 15837 6205124608 Added new course to the database: Modalities Equine Assisted Lab
INFO 2024-03-25 23:41:16,062 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,064 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,067 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,070 dataReader 15837 6205124608 Added new course to the database: General Chemistry II Lab
INFO 2024-03-25 23:41:16,071 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,072 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,074 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,077 dataReader 15837 6205124608 Added new course to the database: General Chemistry II Lab
INFO 2024-03-25 23:41:16,078 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,079 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,082 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,085 dataReader 15837 6205124608 Added new course to the database: General Chemistry II Lab
INFO 2024-03-25 23:41:16,086 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,087 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,089 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,093 dataReader 15837 6205124608 Added new course to the database: General Chemistry II Lab
INFO 2024-03-25 23:41:16,094 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,096 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,099 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,102 dataReader 15837 6205124608 Added new course to the database: Integrated Lab II (WI) Lab
INFO 2024-03-25 23:41:16,104 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,107 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,110 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,113 dataReader 15837 6205124608 Added new course to the database: Organic Chemistry II Lab
INFO 2024-03-25 23:41:16,115 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,115 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,117 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,121 dataReader 15837 6205124608 Added new course to the database: Organic Chemistry II Lab
INFO 2024-03-25 23:41:16,122 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,122 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,124 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,128 dataReader 15837 6205124608 Added new course to the database: Organic Chemistry II Lab
INFO 2024-03-25 23:41:16,129 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,131 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,134 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,137 dataReader 15837 6205124608 Added new course to the database: Quantitative Analysis Lab
INFO 2024-03-25 23:41:16,138 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,139 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,141 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,144 dataReader 15837 6205124608 Added new course to the database: Biochemistry II
INFO 2024-03-25 23:41:16,145 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,146 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,148 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,152 dataReader 15837 6205124608 Added new course to the database: Quantitative Analysis Lab
INFO 2024-03-25 23:41:16,155 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,157 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,160 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,163 dataReader 15837 6205124608 Added new course to the database: Keyboard Musicianship I
INFO 2024-03-25 23:41:16,165 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,165 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,168 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,171 dataReader 15837 6205124608 Added new course to the database: Intro to Composition
INFO 2024-03-25 23:41:16,172 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,173 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,175 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,178 dataReader 15837 6205124608 Added new course to the database: Ukelele
INFO 2024-03-25 23:41:16,179 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,180 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,182 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,185 dataReader 15837 6205124608 Added new course to the database: Keyboard Musicianship I
INFO 2024-03-25 23:41:16,186 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,187 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,189 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,193 dataReader 15837 6205124608 Added new course to the database: Instrument Ensemble
INFO 2024-03-25 23:41:16,194 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,195 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,197 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,200 dataReader 15837 6205124608 Added new course to the database: Pep Band
INFO 2024-03-25 23:41:16,203 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,206 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,208 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,212 dataReader 15837 6205124608 Added new course to the database: Dance II
INFO 2024-03-25 23:41:16,213 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,215 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,218 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,222 dataReader 15837 6205124608 Added new course to the database: Drill and Conditioning 2
INFO 2024-03-25 23:41:16,223 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,224 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,226 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,229 dataReader 15837 6205124608 Added new course to the database: Drill and Conditioning 4
INFO 2024-03-25 23:41:16,233 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,235 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,238 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,241 dataReader 15837 6205124608 Added new course to the database: Intro to Mathematical Modeling
INFO 2024-03-25 23:41:16,242 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,243 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,245 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,248 dataReader 15837 6205124608 Added new course to the database: Intro to Mathematical Modeling
INFO 2024-03-25 23:41:16,252 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,254 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,256 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,260 dataReader 15837 6205124608 Added new course to the database: ANZ Teaching Assistantship
INFO 2024-03-25 23:41:16,261 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,261 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,263 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,266 dataReader 15837 6205124608 Added new course to the database: ANZ Teaching Assistantship
INFO 2024-03-25 23:41:16,267 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,268 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,270 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,274 dataReader 15837 6205124608 Added new course to the database: ANZ Teaching Assistantship
INFO 2024-03-25 23:41:16,275 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,276 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,278 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,281 dataReader 15837 6205124608 Added new course to the database: ANZ Teaching Assistantship
INFO 2024-03-25 23:41:16,282 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,283 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,285 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,288 dataReader 15837 6205124608 Added new course to the database: Canine Olfaction Sci Foren Law
INFO 2024-03-25 23:41:16,289 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,290 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,292 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,295 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,296 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,297 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,299 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,302 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,303 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,304 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,306 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,309 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,311 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,311 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,313 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,316 dataReader 15837 6205124608 Added new course to the database: Independent Study
INFO 2024-03-25 23:41:16,317 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,318 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,320 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,323 dataReader 15837 6205124608 Added new course to the database: Independent Study
INFO 2024-03-25 23:41:16,324 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,325 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,327 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,330 dataReader 15837 6205124608 Added new course to the database: Independent Study
INFO 2024-03-25 23:41:16,331 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,332 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,334 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,337 dataReader 15837 6205124608 Added new course to the database: Independent Research in ANZ
INFO 2024-03-25 23:41:16,338 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,339 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,341 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,345 dataReader 15837 6205124608 Added new course to the database: Independent Research in ANZ
INFO 2024-03-25 23:41:16,346 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,346 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,348 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,351 dataReader 15837 6205124608 Added new course to the database: Senior Thesis
INFO 2024-03-25 23:41:16,352 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,353 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,355 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,358 dataReader 15837 6205124608 Added new course to the database: Art History 14th Cent-Contemp
INFO 2024-03-25 23:41:16,360 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,360 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,362 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,365 dataReader 15837 6205124608 Added new course to the database: Watercolor Painting
INFO 2024-03-25 23:41:16,366 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,367 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,369 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,372 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,373 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,374 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,376 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,379 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,380 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,381 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,383 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,386 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,387 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,388 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,390 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,393 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,394 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,395 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,397 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,400 dataReader 15837 6205124608 Added new course to the database: Senior Thesis
INFO 2024-03-25 23:41:16,401 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,402 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,404 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,407 dataReader 15837 6205124608 Added new course to the database: Business Comprehensive Exam
INFO 2024-03-25 23:41:16,409 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,409 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,411 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,414 dataReader 15837 6205124608 Added new course to the database: MA of Accountancy Comp Exam
INFO 2024-03-25 23:41:16,415 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,416 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,418 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,421 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,422 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,423 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,425 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,428 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,429 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,430 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,432 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,436 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,437 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,438 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,440 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,443 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,444 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,445 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,447 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,450 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,451 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,452 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,454 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,458 dataReader 15837 6205124608 Added new course to the database: Independent Study
INFO 2024-03-25 23:41:16,459 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,460 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,462 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,468 dataReader 15837 6205124608 Added new course to the database: Independent Study
INFO 2024-03-25 23:41:16,471 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,473 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,477 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,481 dataReader 15837 6205124608 Added new course to the database: Independent Study
INFO 2024-03-25 23:41:16,482 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,483 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,485 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,489 dataReader 15837 6205124608 Added new course to the database: Independent Study
INFO 2024-03-25 23:41:16,490 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,491 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,493 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,496 dataReader 15837 6205124608 Added new course to the database: Independent Study
INFO 2024-03-25 23:41:16,497 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,498 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,500 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,503 dataReader 15837 6205124608 Added new course to the database: Senior Thesis
INFO 2024-03-25 23:41:16,505 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,506 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,508 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,511 dataReader 15837 6205124608 Added new course to the database: Senior Thesis
INFO 2024-03-25 23:41:16,512 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,513 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,515 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,517 dataReader 15837 6205124608 Added new course to the database: Senior Thesis
INFO 2024-03-25 23:41:16,518 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,519 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,521 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,524 dataReader 15837 6205124608 Added new course to the database: Biology Comprehensive Exam
INFO 2024-03-25 23:41:16,525 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,526 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,528 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,532 dataReader 15837 6205124608 Added new course to the database: Independent Study
INFO 2024-03-25 23:41:16,533 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,534 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,535 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,539 dataReader 15837 6205124608 Added new course to the database: Senior Paper
INFO 2024-03-25 23:41:16,540 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,540 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,542 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,546 dataReader 15837 6205124608 Added new course to the database: Co-Curricular Activities
INFO 2024-03-25 23:41:16,547 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,548 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,549 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,553 dataReader 15837 6205124608 Added new course to the database: Advanced Inorganic Chemistry
INFO 2024-03-25 23:41:16,554 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,555 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,556 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,560 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,561 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,561 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,563 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,567 dataReader 15837 6205124608 Added new course to the database: Internship
INFO 2024-03-25 23:41:16,568 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,569 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,571 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,573 dataReader 15837 6205124608 Added new course to the database: Independent Study
INFO 2024-03-25 23:41:16,574 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,575 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,577 dataReader 15837 6205124608 Added new score to the database
INFO 2024-03-25 23:41:16,580 dataReader 15837 6205124608 Added new course to the database: Senior Thesis
INFO 2024-03-25 23:41:16,581 dataReader 15837 6205124608 Loading new data started for term 2024SP
INFO 2024-03-25 23:41:16,582 dataReader 15837 6205124608 Added new classroom to the database
INFO 2024-03-25 23:41:16,584 dataReader 15837 6205124608 Added new score to the database
